postcode,wijknaam,buurtnaam,subsidiejaar,techniek,subcategorie,latitude,longitude
8041AW,Wijk 20 Poort van Zwolle,Spoolde,2021.0,Gevelisolatie,Binnen- of buitengevelisolatie,52.50802905625,6.0629885875
8041AW,Wijk 20 Poort van Zwolle,Spoolde,2021.0,Glasisolatie,HR++ glas U <= 1,52.50802905625,6.0629885875
8041AW,Wijk 20 Poort van Zwolle,Spoolde,2021.0,Vloerisolatie,Vloerisolatie,52.50802905625,6.0629885875
8041AW,Wijk 20 Poort van Zwolle,Spoolde,2023.0,Dakisolatie,Dakisolatie,52.50802905625,6.0629885875
8041AW,Wijk 20 Poort van Zwolle,Spoolde,2023.0,Gevelisolatie,Binnen- of buitengevelisolatie,52.50802905625,6.0629885875
8041AW,Wijk 20 Poort van Zwolle,Spoolde,2023.0,Vloerisolatie,Bodemisolatie,52.50802905625,6.0629885875
8041AW,Wijk 20 Poort van Zwolle,Spoolde,2023.0,Vloerisolatie,Vloerisolatie,52.50802905625,6.0629885875
8041AW,Wijk 20 Poort van Zwolle,Spoolde,2024.0,Spouwmuurisolatie,Spouwmuurisolatie,52.50802905625,6.0629885875
8041AW,Wijk 20 Poort van Zwolle,Spoolde,2024.0,Vloerisolatie,Bodemisolatie,52.50802905625,6.0629885875
8041AW,Wijk 20 Poort van Zwolle,Spoolde,2024.0,Vloerisolatie,Vloerisolatie,52.50802905625,6.0629885875
8041AW,Wijk 20 Poort van Zwolle,Spoolde,2024.0,Warmtepomp,Lucht-water >= 3,52.50802905625,6.0629885875
8041AX,Wijk 20 Poort van Zwolle,Spoolde,2022.0,Glasisolatie,HR++ glas U <= 1,52.507551436363634,6.062629463636363
8041AX,Wijk 20 Poort van Zwolle,Spoolde,2022.0,Vloerisolatie,Bodemisolatie,52.507551436363634,6.062629463636363
8041AX,Wijk 20 Poort van Zwolle,Spoolde,2023.0,Warmtepomp,Water-water >= 1 kW en <= 10 kW,52.507551436363634,6.062629463636363
8041AZ,Wijk 20 Poort van Zwolle,Spoolde,2021.0,Zonneboiler,<= 5 m2,52.5085095,6.06201835
8041AZ,Wijk 20 Poort van Zwolle,Spoolde,2022.0,Dakisolatie,Dakisolatie,52.5085095,6.06201835
8041AZ,Wijk 20 Poort van Zwolle,Spoolde,2023.0,Glasisolatie,Triple glas U <= 0,52.5085095,6.06201835
8041AZ,Wijk 20 Poort van Zwolle,Spoolde,2023.0,Warmtepomp,Lucht-water >= 3,52.5085095,6.06201835
8042AA,Wijk 21 Westenholte,Oud-Westenholte,2024.0,Warmtepomp,Lucht-water >= 3,52.52247584,6.056914015
8042AB,Wijk 21 Westenholte,Oud-Westenholte,2022.0,Gevelisolatie,Binnen- of buitengevelisolatie,52.525012595238096,6.0511786857142855
8042AB,Wijk 21 Westenholte,Oud-Westenholte,2022.0,Glasisolatie,Triple glas U <= 0,52.525012595238096,6.0511786857142855
8042AB,Wijk 21 Westenholte,Oud-Westenholte,2022.0,Vloerisolatie,Vloerisolatie,52.525012595238096,6.0511786857142855
8042AB,Wijk 21 Westenholte,Oud-Westenholte,2022.0,Warmtepomp,Lucht-water >= 3,52.525012595238096,6.0511786857142855
8042AB,Wijk 21 Westenholte,Oud-Westenholte,2023.0,Warmtepomp,Lucht-water >= 3,52.525012595238096,6.0511786857142855
8042AB,Wijk 21 Westenholte,Oud-Westenholte,2024.0,Spouwmuurisolatie,Spouwmuurisolatie,52.525012595238096,6.0511786857142855
8042AB,Wijk 21 Westenholte,Oud-Westenholte,2024.0,Vloerisolatie,Vloerisolatie,52.525012595238096,6.0511786857142855
8042AC,Wijk 21 Westenholte,Oud-Westenholte,2022.0,Warmtepomp,Lucht-water >= 3,52.52289174166667,6.056986044444445
8042AC,Wijk 21 Westenholte,Oud-Westenholte,2023.0,Dakisolatie,Dakisolatie,52.52289174166667,6.056986044444445
8042AC,Wijk 21 Westenholte,Oud-Westenholte,2023.0,Spouwmuurisolatie,Spouwmuurisolatie,52.52289174166667,6.056986044444445
8042AC,Wijk 21 Westenholte,Oud-Westenholte,2024.0,Glasisolatie,Triple glas U <= 0,52.52289174166667,6.056986044444445
8042AD,Wijk 21 Westenholte,Oud-Westenholte,2024.0,Glasisolatie,HR++ glas U <= 1,52.525783948739495,6.051096955462184
8042AD,Wijk 21 Westenholte,Oud-Westenholte,2024.0,Spouwmuurisolatie,Spouwmuurisolatie,52.525783948739495,6.051096955462184
8042AD,Wijk 21 Westenholte,Oud-Westenholte,2023.0,Warmtepomp,Lucht-water > 10 kW en <= 70 kW,52.525783948739495,6.051096955462184
8042AE,Wijk 21 Westenholte,Oud-Westenholte,2022.0,Dakisolatie,Dakisolatie,52.52257693888889,6.0489040944444445
8042AE,Wijk 21 Westenholte,Oud-Westenholte,2022.0,Spouwmuurisolatie,Spouwmuurisolatie,52.52257693888889,6.0489040944444445
8042AE,Wijk 21 Westenholte,Oud-Westenholte,2023.0,Glasisolatie,Isolerende deur Ud <= 1,52.52257693888889,6.0489040944444445
8042AE,Wijk 21 Westenholte,Oud-Westenholte,2023.0,Spouwmuurisolatie,Spouwmuurisolatie,52.52257693888889,6.0489040944444445
8042AE,Wijk 21 Westenholte,Oud-Westenholte,2023.0,Warmtepomp,Lucht-water >= 3,52.52257693888889,6.0489040944444445
8042AE,Wijk 21 Westenholte,Oud-Westenholte,2024.0,Glasisolatie,HR++ glas U <= 1,52.52257693888889,6.0489040944444445
8042AG,Wijk 21 Westenholte,Oud-Westenholte,2022.0,Glasisolatie,HR++ glas U <= 1,52.52534597142857,6.046097492857142
8042AG,Wijk 21 Westenholte,Oud-Westenholte,2022.0,Spouwmuurisolatie,Spouwmuurisolatie,52.52534597142857,6.046097492857142
8042AG,Wijk 21 Westenholte,Oud-Westenholte,2023.0,Spouwmuurisolatie,Spouwmuurisolatie,52.52534597142857,6.046097492857142
8042AG,Wijk 21 Westenholte,Oud-Westenholte,2023.0,Vloerisolatie,Vloerisolatie,52.52534597142857,6.046097492857142
8042AG,Wijk 21 Westenholte,Oud-Westenholte,2024.0,Dakisolatie,Dakisolatie,52.52534597142857,6.046097492857142
8042AG,Wijk 21 Westenholte,Oud-Westenholte,2024.0,Vloerisolatie,Vloerisolatie,52.52534597142857,6.046097492857142
8042AG,Wijk 21 Westenholte,Oud-Westenholte,2024.0,Warmtepomp,Lucht-water >= 3,52.52534597142857,6.046097492857142
8042AJ,Wijk 21 Westenholte,Oud-Westenholte,2024.0,Dakisolatie,Dakisolatie,52.52282918392857,6.048733614285714
8042AJ,Wijk 21 Westenholte,Oud-Westenholte,2024.0,Spouwmuurisolatie,Spouwmuurisolatie,52.52282918392857,6.048733614285714
8042AJ,Wijk 21 Westenholte,Oud-Westenholte,2024.0,Vloerisolatie,Vloerisolatie,52.52282918392857,6.048733614285714
8042AJ,Wijk 21 Westenholte,Oud-Westenholte,2024.0,Warmtepomp,Lucht-water >= 1 kW en < 3,52.52282918392857,6.048733614285714
8042AK,Wijk 21 Westenholte,Oud-Westenholte,2023.0,Glasisolatie,HR++ glas U <= 1,52.52347972105263,6.0464847736842104
8042AK,Wijk 21 Westenholte,Oud-Westenholte,2023.0,Glasisolatie,Triple glas U <= 0,52.52347972105263,6.0464847736842104
8042AK,Wijk 21 Westenholte,Oud-Westenholte,2023.0,Vloerisolatie,Vloerisolatie,52.52347972105263,6.0464847736842104
8042AK,Wijk 21 Westenholte,Oud-Westenholte,2023.0,Warmtepomp,Lucht-water >= 3,52.52347972105263,6.0464847736842104
8042AL,Wijk 21 Westenholte,Oud-Westenholte,2024.0,Dakisolatie,Dakisolatie,52.525246105,6.04649707
8042AL,Wijk 21 Westenholte,Oud-Westenholte,2024.0,Glasisolatie,HR++ glas U <= 1,52.525246105,6.04649707
8042AL,Wijk 21 Westenholte,Oud-Westenholte,2024.0,Spouwmuurisolatie,Spouwmuurisolatie,52.525246105,6.04649707
8042AL,Wijk 21 Westenholte,Oud-Westenholte,2024.0,Warmtepomp,Lucht-water >= 3,52.525246105,6.04649707
8042AM,Wijk 21 Westenholte,Oud-Westenholte,2023.0,Dakisolatie,Dakisolatie,52.525341573333336,6.04739504
8042AN,Wijk 21 Westenholte,Oud-Westenholte,2022.0,Vloerisolatie,Bodemisolatie,52.52283706923077,6.0456224230769235
8042AN,Wijk 21 Westenholte,Oud-Westenholte,2024.0,Glasisolatie,HR++ glas U <= 1,52.52283706923077,6.0456224230769235
8042AN,Wijk 21 Westenholte,Oud-Westenholte,2024.0,Glasisolatie,Isolerende deur Ud <= 1,52.52283706923077,6.0456224230769235
8042AN,Wijk 21 Westenholte,Westenholte-Stins,2023.0,Warmtepomp,Lucht-water >= 3,52.52283706923077,6.0456224230769235
8042AP,Wijk 21 Westenholte,Oud-Westenholte,2023.0,Warmtepomp,Lucht-water >= 3,52.522711305,6.04632361
8042AR,Wijk 21 Westenholte,Oud-Westenholte,2024.0,Glasisolatie,HR++ glas U <= 1,52.522578644999996,6.047100110000001
8042AR,Wijk 21 Westenholte,Oud-Westenholte,2024.0,Vloerisolatie,Bodemisolatie,52.522578644999996,6.047100110000001
8042AS,Wijk 21 Westenholte,Oud-Westenholte,2023.0,Glasisolatie,HR++ glas U <= 1,52.52242189047619,6.047918147619048
8042AS,Wijk 21 Westenholte,Oud-Westenholte,2023.0,Spouwmuurisolatie,Spouwmuurisolatie,52.52242189047619,6.047918147619048
8042AT,Wijk 21 Westenholte,Oud-Westenholte,2021.0,Dakisolatie,Dakisolatie,52.52051880892857,6.051550432142857
8042AT,Wijk 21 Westenholte,Oud-Westenholte,2021.0,Glasisolatie,HR++ glas U <= 1,52.52051880892857,6.051550432142857
8042AT,Wijk 21 Westenholte,Oud-Westenholte,2021.0,Spouwmuurisolatie,Spouwmuurisolatie,52.52051880892857,6.051550432142857
8042AT,Wijk 21 Westenholte,Oud-Westenholte,2021.0,Vloerisolatie,Vloerisolatie,52.52051880892857,6.051550432142857
8042AT,Wijk 21 Westenholte,Oud-Westenholte,2023.0,Spouwmuurisolatie,Spouwmuurisolatie,52.52051880892857,6.051550432142857
8042AT,Wijk 21 Westenholte,Oud-Westenholte,2024.0,Warmtepomp,Lucht-water >= 3,52.52051880892857,6.051550432142857
8042AT,Wijk 21 Westenholte,Westenholte-Stins,2022.0,Dakisolatie,Dakisolatie,52.52051880892857,6.051550432142857
8042AT,Wijk 21 Westenholte,Westenholte-Stins,2022.0,Glasisolatie,HR++ glas U <= 1,52.52051880892857,6.051550432142857
8042AT,Wijk 21 Westenholte,Westenholte-Stins,2022.0,Spouwmuurisolatie,Spouwmuurisolatie,52.52051880892857,6.051550432142857
8042AT,Wijk 21 Westenholte,Westenholte-Stins,2022.0,Vloerisolatie,Bodemisolatie,52.52051880892857,6.051550432142857
8042AT,Wijk 21 Westenholte,Westenholte-Stins,2022.0,Vloerisolatie,Vloerisolatie,52.52051880892857,6.051550432142857
8042AT,Wijk 21 Westenholte,Westenholte-Stins,2023.0,Glasisolatie,HR++ glas U <= 1,52.52051880892857,6.051550432142857
8042AT,Wijk 21 Westenholte,Westenholte-Stins,2023.0,Vloerisolatie,Vloerisolatie,52.52051880892857,6.051550432142857
8042AT,Wijk 21 Westenholte,Westenholte-Stins,2023.0,Warmtepomp,Lucht-water >= 1 kW en < 3,52.52051880892857,6.051550432142857
8042AT,Wijk 21 Westenholte,Westenholte-Stins,2024.0,Glasisolatie,HR++ glas U <= 1,52.52051880892857,6.051550432142857
8042AV,Wijk 21 Westenholte,Oud-Westenholte,2022.0,Warmtepomp,Lucht-water >= 3,52.5221020625,6.049312733333333
8042AV,Wijk 21 Westenholte,Oud-Westenholte,2024.0,Glasisolatie,HR++ glas U <= 1,52.5221020625,6.049312733333333
8042AV,Wijk 21 Westenholte,Oud-Westenholte,2024.0,Vloerisolatie,Vloerisolatie,52.5221020625,6.049312733333333
8042AX,Wijk 21 Westenholte,Oud-Westenholte,2022.0,Vloerisolatie,Vloerisolatie,52.52103357368421,6.052812289473684
8042AX,Wijk 21 Westenholte,Oud-Westenholte,2023.0,Glasisolatie,HR++ glas U <= 1,52.52103357368421,6.052812289473684
8042AX,Wijk 21 Westenholte,Oud-Westenholte,2023.0,Spouwmuurisolatie,Spouwmuurisolatie,52.52103357368421,6.052812289473684
8042AX,Wijk 21 Westenholte,Oud-Westenholte,2023.0,Vloerisolatie,Bodemisolatie,52.52103357368421,6.052812289473684
8042AX,Wijk 21 Westenholte,Oud-Westenholte,2023.0,Vloerisolatie,Vloerisolatie,52.52103357368421,6.052812289473684
8042AZ,Wijk 21 Westenholte,Oud-Westenholte,2022.0,Dakisolatie,Dakisolatie,52.51983724722222,6.055024130555555
8042AZ,Wijk 21 Westenholte,Oud-Westenholte,2022.0,Gevelisolatie,Binnen- of buitengevelisolatie,52.51983724722222,6.055024130555555
8042AZ,Wijk 21 Westenholte,Oud-Westenholte,2022.0,Warmtepomp,Lucht-water >= 1 kW en < 3,52.51983724722222,6.055024130555555
8042AZ,Wijk 21 Westenholte,Oud-Westenholte,2022.0,Warmtepomp,Lucht-water >= 3,52.51983724722222,6.055024130555555
8042AZ,Wijk 21 Westenholte,Oud-Westenholte,2023.0,Dakisolatie,Dakisolatie,52.51983724722222,6.055024130555555
8042AZ,Wijk 21 Westenholte,Oud-Westenholte,2023.0,Glasisolatie,HR++ glas U <= 1,52.51983724722222,6.055024130555555
8042AZ,Wijk 21 Westenholte,Oud-Westenholte,2023.0,Spouwmuurisolatie,Spouwmuurisolatie,52.51983724722222,6.055024130555555
8042AZ,Wijk 21 Westenholte,Oud-Westenholte,2023.0,Warmtepomp,Lucht-water < 1 kW,52.51983724722222,6.055024130555555
8042AZ,Wijk 21 Westenholte,Oud-Westenholte,2023.0,Warmtepomp,Lucht-water >= 3,52.51983724722222,6.055024130555555
8042AZ,Wijk 21 Westenholte,Westenholte-Stins,2022.0,Spouwmuurisolatie,Spouwmuurisolatie,52.51983724722222,6.055024130555555
8042AZ,Wijk 21 Westenholte,Westenholte-Stins,2022.0,Vloerisolatie,Vloerisolatie,52.51983724722222,6.055024130555555
8042AZ,Wijk 21 Westenholte,Westenholte-Stins,2025.0,Warmtepomp,Lucht-water >= 1 kW en < 3,52.51983724722222,6.055024130555555
8042CB,Wijk 21 Westenholte,Oud-Westenholte,2022.0,Vloerisolatie,Vloerisolatie,52.52258539444444,6.050676183333334
8042CB,Wijk 21 Westenholte,Oud-Westenholte,2023.0,Dakisolatie,Dakisolatie,52.52258539444444,6.050676183333334
8042CB,Wijk 21 Westenholte,Oud-Westenholte,2023.0,Spouwmuurisolatie,Spouwmuurisolatie,52.52258539444444,6.050676183333334
8042CB,Wijk 21 Westenholte,Oud-Westenholte,2023.0,Warmtepomp,Lucht-water >= 1 kW en < 3,52.52258539444444,6.050676183333334
8042CB,Wijk 21 Westenholte,Oud-Westenholte,2023.0,Warmtepomp,Lucht-water >= 3,52.52258539444444,6.050676183333334
8042CB,Wijk 21 Westenholte,Oud-Westenholte,2024.0,Glasisolatie,Triple glas U <= 0,52.52258539444444,6.050676183333334
8042CB,Wijk 21 Westenholte,Oud-Westenholte,2024.0,Vloerisolatie,Vloerisolatie,52.52258539444444,6.050676183333334
8042CC,Wijk 21 Westenholte,Oud-Westenholte,2022.0,Dakisolatie,Dakisolatie,52.52269099583333,6.0514911541666665
8042CC,Wijk 21 Westenholte,Oud-Westenholte,2022.0,Glasisolatie,HR++ glas U <= 1,52.52269099583333,6.0514911541666665
8042CC,Wijk 21 Westenholte,Oud-Westenholte,2022.0,Spouwmuurisolatie,Spouwmuurisolatie,52.52269099583333,6.0514911541666665
8042CC,Wijk 21 Westenholte,Oud-Westenholte,2022.0,Vloerisolatie,Bodemisolatie,52.52269099583333,6.0514911541666665
8042CC,Wijk 21 Westenholte,Oud-Westenholte,2022.0,Vloerisolatie,Vloerisolatie,52.52269099583333,6.0514911541666665
8042CD,Wijk 21 Westenholte,Oud-Westenholte,2023.0,Dakisolatie,Dakisolatie,52.52229138,6.05475821
8042CD,Wijk 21 Westenholte,Oud-Westenholte,2023.0,Spouwmuurisolatie,Spouwmuurisolatie,52.52229138,6.05475821
8042CD,Wijk 21 Westenholte,Oud-Westenholte,2023.0,Vloerisolatie,Vloerisolatie,52.52229138,6.05475821
8042CD,Wijk 21 Westenholte,Oud-Westenholte,2023.0,Warmtepomp,Lucht-water >= 3,52.52229138,6.05475821
8042CD,Wijk 21 Westenholte,Oud-Westenholte,2024.0,Glasisolatie,HR++ glas U <= 1,52.52229138,6.05475821
8042CE,Wijk 21 Westenholte,Oud-Westenholte,2024.0,Spouwmuurisolatie,Spouwmuurisolatie,52.52232902352941,6.05520024117647
8042CG,Wijk 21 Westenholte,Oud-Westenholte,2022.0,Dakisolatie,Dakisolatie,52.52253028260869,6.053603904347826
8042CG,Wijk 21 Westenholte,Oud-Westenholte,2022.0,Glasisolatie,HR++ glas U <= 1,52.52253028260869,6.053603904347826
8042CG,Wijk 21 Westenholte,Oud-Westenholte,2022.0,Spouwmuurisolatie,Spouwmuurisolatie,52.52253028260869,6.053603904347826
8042CG,Wijk 21 Westenholte,Oud-Westenholte,2023.0,Dakisolatie,Dakisolatie,52.52253028260869,6.053603904347826
8042CH,Wijk 21 Westenholte,Oud-Westenholte,2022.0,Warmtepomp,Lucht-water >= 3,52.52232122307692,6.054013776923076
8042CJ,Wijk 21 Westenholte,Oud-Westenholte,2021.0,Glasisolatie,HR++ glas U <= 1,52.522833925,6.05296546875
8042CJ,Wijk 21 Westenholte,Oud-Westenholte,2022.0,Dakisolatie,Dakisolatie,52.522833925,6.05296546875
8042CJ,Wijk 21 Westenholte,Oud-Westenholte,2023.0,Spouwmuurisolatie,Spouwmuurisolatie,52.522833925,6.05296546875
8042CK,Wijk 21 Westenholte,Oud-Westenholte,2024.0,Glasisolatie,HR++ glas U <= 1,52.52266868636364,6.053291609090909
8042CK,Wijk 21 Westenholte,Oud-Westenholte,2024.0,Glasisolatie,Triple glas U <= 0,52.52266868636364,6.053291609090909
8042CN,Wijk 21 Westenholte,Oud-Westenholte,2022.0,Dakisolatie,Dakisolatie,52.523627860000005,6.05073712
8042CN,Wijk 21 Westenholte,Oud-Westenholte,2023.0,Vloerisolatie,Vloerisolatie,52.523627860000005,6.05073712
8042CN,Wijk 21 Westenholte,Oud-Westenholte,2024.0,Glasisolatie,HR++ glas U <= 1,52.523627860000005,6.05073712
8042CS,Wijk 21 Westenholte,Oud-Westenholte,2022.0,Zonneboiler,<= 5 m2,52.52330129473685,6.051788615789474
8042CS,Wijk 21 Westenholte,Oud-Westenholte,2024.0,Vloerisolatie,Vloerisolatie,52.52330129473685,6.051788615789474
8042CW,Wijk 21 Westenholte,Oud-Westenholte,2023.0,Vloerisolatie,Vloerisolatie,52.52369831666667,6.050212541666666
8042CW,Wijk 21 Westenholte,Oud-Westenholte,2023.0,Warmtepomp,Lucht-water >= 3,52.52369831666667,6.050212541666666
8042CX,Wijk 21 Westenholte,Oud-Westenholte,2022.0,Vloerisolatie,Vloerisolatie,52.52381090625,6.04775500625
8042CX,Wijk 21 Westenholte,Oud-Westenholte,2022.0,Warmtepomp,Lucht-water >= 3,52.52381090625,6.04775500625
8042CX,Wijk 21 Westenholte,Oud-Westenholte,2024.0,Spouwmuurisolatie,Spouwmuurisolatie,52.52381090625,6.04775500625
8042CZ,Wijk 21 Westenholte,Oud-Westenholte,2021.0,Dakisolatie,Dakisolatie,52.523914911764706,6.048003623529412
8042CZ,Wijk 21 Westenholte,Oud-Westenholte,2021.0,Glasisolatie,HR++ glas U <= 1,52.523914911764706,6.048003623529412
8042CZ,Wijk 21 Westenholte,Oud-Westenholte,2021.0,Glasisolatie,Isolerende deur Ud <= 1,52.523914911764706,6.048003623529412
8042CZ,Wijk 21 Westenholte,Oud-Westenholte,2021.0,Spouwmuurisolatie,Spouwmuurisolatie,52.523914911764706,6.048003623529412
8042CZ,Wijk 21 Westenholte,Oud-Westenholte,2021.0,Vloerisolatie,Vloerisolatie,52.523914911764706,6.048003623529412
8042CZ,Wijk 21 Westenholte,Oud-Westenholte,2021.0,Warmtepomp,Lucht-water >= 3,52.523914911764706,6.048003623529412
8042CZ,Wijk 21 Westenholte,Oud-Westenholte,2022.0,Dakisolatie,Dakisolatie,52.523914911764706,6.048003623529412
8042CZ,Wijk 21 Westenholte,Oud-Westenholte,2022.0,Gevelisolatie,Binnen- of buitengevelisolatie,52.523914911764706,6.048003623529412
8042CZ,Wijk 21 Westenholte,Oud-Westenholte,2022.0,Glasisolatie,Triple glas U <= 0,52.523914911764706,6.048003623529412
8042CZ,Wijk 21 Westenholte,Oud-Westenholte,2022.0,Spouwmuurisolatie,Spouwmuurisolatie,52.523914911764706,6.048003623529412
8042CZ,Wijk 21 Westenholte,Oud-Westenholte,2022.0,Vloerisolatie,Vloerisolatie,52.523914911764706,6.048003623529412
8042CZ,Wijk 21 Westenholte,Oud-Westenholte,2022.0,Warmtepomp,Lucht-water >= 3,52.523914911764706,6.048003623529412
8042CZ,Wijk 21 Westenholte,Oud-Westenholte,2023.0,Gevelisolatie,Binnen- of buitengevelisolatie,52.523914911764706,6.048003623529412
8042CZ,Wijk 21 Westenholte,Oud-Westenholte,2023.0,Glasisolatie,HR++ glas U <= 1,52.523914911764706,6.048003623529412
8042DA,Wijk 21 Westenholte,Oud-Westenholte,2024.0,Warmtepomp,Lucht-water < 1 kW,52.5262585,6.0506208571428575
8042EA,Wijk 21 Westenholte,Oud-Westenholte,2023.0,Dakisolatie,Dakisolatie,52.524223041666666,6.048238933333334
8042EA,Wijk 21 Westenholte,Oud-Westenholte,2023.0,Glasisolatie,HR++ glas U <= 1,52.524223041666666,6.048238933333334
8042EA,Wijk 21 Westenholte,Oud-Westenholte,2023.0,Zonneboiler,<= 5 m2,52.524223041666666,6.048238933333334
8042EB,Wijk 21 Westenholte,Oud-Westenholte,2023.0,Vloerisolatie,Vloerisolatie,52.523366325,6.0476632
8042EC,Wijk 21 Westenholte,Oud-Westenholte,2022.0,Glasisolatie,HR++ glas U <= 1,52.52484295714286,6.048239547619048
8042EC,Wijk 21 Westenholte,Oud-Westenholte,2022.0,Spouwmuurisolatie,Spouwmuurisolatie,52.52484295714286,6.048239547619048
8042EC,Wijk 21 Westenholte,Oud-Westenholte,2022.0,Vloerisolatie,Vloerisolatie,52.52484295714286,6.048239547619048
8042ED,Wijk 21 Westenholte,Oud-Westenholte,2022.0,Glasisolatie,Isolerende deur Ud <= 1,52.52359602647059,6.0534964411764705
8042ED,Wijk 21 Westenholte,Oud-Westenholte,2022.0,Glasisolatie,Triple glas U <= 0,52.52359602647059,6.0534964411764705
8042ED,Wijk 21 Westenholte,Oud-Westenholte,2022.0,Vloerisolatie,Vloerisolatie,52.52359602647059,6.0534964411764705
8042ED,Wijk 21 Westenholte,Oud-Westenholte,2022.0,Warmtepomp,Grond-water >= 1 kW en <= 10 kW,52.52359602647059,6.0534964411764705
8042ED,Wijk 21 Westenholte,Oud-Westenholte,2022.0,Warmtepomp,Lucht-water >= 3,52.52359602647059,6.0534964411764705
8042ED,Wijk 21 Westenholte,Oud-Westenholte,2023.0,Dakisolatie,Dakisolatie,52.52359602647059,6.0534964411764705
8042ED,Wijk 21 Westenholte,Oud-Westenholte,2023.0,Gevelisolatie,Binnen- of buitengevelisolatie,52.52359602647059,6.0534964411764705
8042ED,Wijk 21 Westenholte,Oud-Westenholte,2023.0,Glasisolatie,Triple glas U <= 0,52.52359602647059,6.0534964411764705
8042ED,Wijk 21 Westenholte,Oud-Westenholte,2023.0,Vloerisolatie,Vloerisolatie,52.52359602647059,6.0534964411764705
8042ED,Wijk 21 Westenholte,Oud-Westenholte,2024.0,Warmtepomp,Lucht-water > 10 kW en <= 70 kW,52.52359602647059,6.0534964411764705
8042ED,Wijk 21 Westenholte,Oud-Westenholte,2024.0,Zonneboiler,<= 5 m2,52.52359602647059,6.0534964411764705
8042EG,Wijk 21 Westenholte,Oud-Westenholte,2023.0,Vloerisolatie,Vloerisolatie,52.52449828461538,6.049356007692308
8042EG,Wijk 21 Westenholte,Oud-Westenholte,2024.0,Spouwmuurisolatie,Spouwmuurisolatie,52.52449828461538,6.049356007692308
8042EG,Wijk 21 Westenholte,Oud-Westenholte,2024.0,Vloerisolatie,Vloerisolatie,52.52449828461538,6.049356007692308
8042EH,Wijk 21 Westenholte,Oud-Westenholte,2024.0,Warmtepomp,Lucht-water >= 3,52.52413068333333,6.051113141666667
8042EJ,Wijk 21 Westenholte,Oud-Westenholte,2024.0,Glasisolatie,HR++ glas U <= 1,52.5233862117647,6.052976935294118
8042EK,Wijk 21 Westenholte,Oud-Westenholte,2023.0,Spouwmuurisolatie,Spouwmuurisolatie,52.5218094,6.056121841666666
8042EK,Wijk 21 Westenholte,Oud-Westenholte,2023.0,Vloerisolatie,Vloerisolatie,52.5218094,6.056121841666666
8042EL,Wijk 21 Westenholte,Oud-Westenholte,2024.0,Warmtepomp,Lucht-water > 10 kW en <= 70 kW,52.52537804,6.04512072
8042EX,Wijk 21 Westenholte,Oud-Westenholte,2022.0,Glasisolatie,HR++ glas U <= 1,52.524479045238095,6.0448606428571425
8042EX,Wijk 21 Westenholte,Oud-Westenholte,2022.0,Warmtepomp,Lucht-water >= 1 kW en < 3,52.524479045238095,6.0448606428571425
8042EX,Wijk 21 Westenholte,Oud-Westenholte,2022.0,Warmtepomp,Lucht-water >= 3,52.524479045238095,6.0448606428571425
8042EX,Wijk 21 Westenholte,Oud-Westenholte,2023.0,Glasisolatie,HR++ glas U <= 1,52.524479045238095,6.0448606428571425
8042EX,Wijk 21 Westenholte,Oud-Westenholte,2023.0,Warmtepomp,Lucht-water >= 1 kW en < 3,52.524479045238095,6.0448606428571425
8042EX,Wijk 21 Westenholte,Oud-Westenholte,2023.0,Warmtepomp,Lucht-water >= 3,52.524479045238095,6.0448606428571425
8042EX,Wijk 21 Westenholte,Oud-Westenholte,2024.0,Warmtepomp,Lucht-water >= 3,52.524479045238095,6.0448606428571425
8042EZ,Wijk 21 Westenholte,Westenholte-Stins,2021.0,Dakisolatie,Dakisolatie,52.52033230714286,6.051789664285714
8042EZ,Wijk 21 Westenholte,Westenholte-Stins,2021.0,Gevelisolatie,Binnen- of buitengevelisolatie,52.52033230714286,6.051789664285714
8042EZ,Wijk 21 Westenholte,Westenholte-Stins,2021.0,Glasisolatie,HR++ glas U <= 1,52.52033230714286,6.051789664285714
8042EZ,Wijk 21 Westenholte,Westenholte-Stins,2022.0,Glasisolatie,HR++ glas U <= 1,52.52033230714286,6.051789664285714
8042EZ,Wijk 21 Westenholte,Westenholte-Stins,2022.0,Vloerisolatie,Vloerisolatie,52.52033230714286,6.051789664285714
8042EZ,Wijk 21 Westenholte,Westenholte-Stins,2023.0,Spouwmuurisolatie,Spouwmuurisolatie,52.52033230714286,6.051789664285714
8042EZ,Wijk 21 Westenholte,Westenholte-Stins,2023.0,Warmtepomp,Lucht-water >= 3,52.52033230714286,6.051789664285714
8042EZ,Wijk 21 Westenholte,Westenholte-Stins,2024.0,Glasisolatie,HR++ glas U <= 1,52.52033230714286,6.051789664285714
8042EZ,Wijk 21 Westenholte,Westenholte-Stins,2024.0,Glasisolatie,Triple glas U <= 0,52.52033230714286,6.051789664285714
8042EZ,Wijk 21 Westenholte,Westenholte-Stins,2024.0,Spouwmuurisolatie,Spouwmuurisolatie,52.52033230714286,6.051789664285714
8042EZ,Wijk 21 Westenholte,Westenholte-Stins,2024.0,Vloerisolatie,Vloerisolatie,52.52033230714286,6.051789664285714
