buurt_naam,year,gas_consumption_TJ,electricity_consumption_GWh,co2_electricity_kton,co2_gas_kton,Consumentenprijs gas (variabele kosten incl. energiebelasting en BTW) [€],Consumentenprijs elektriciteit (variabele kosten incl. energiebelasting en BTW) [€],Aantal woningen met elektrische verwarming (benadering) [aantal],Aantal geregistreerde installaties met zonnepanelen woningen [aantal],woningen,woonruimten_totaal,inwoners_op_1_januari,inwoners_in_de_leeftijd_van_03_jaar,inwoners_in_de_leeftijd_van_411_jaar,inwoners_in_de_leeftijd_van_1217_jaar,inwoners_in_de_leeftijd_van_1824_jaar,inwoners_in_de_leeftijd_van_2539_jaar,inwoners_in_de_leeftijd_van_4054_jaar,inwoners_in_de_leeftijd_van_5564_jaar,inwoners_in_de_leeftijd_van_6574_jaar,inwoners_in_de_leeftijd_van_7584_jaar,inwoners_in_de_leeftijd_van_85_jaar_en_ouder,inwoners_in_de_leeftijd_van_017_jaar,inwoners_in_de_leeftijd_van_1864_jaar,inwoners_in_de_leeftijd_van_65_jaar_en_ouder,gemiddeld_gestandaardiseerd_inkomen_per_huishouden,huishoudens_onder_105_van_sociaal_minimum,total_buil,occupied_p,unoccupied,pre_1945,1945_1960,1961_1980,1981_2000,2001_2010,2011_2024,high_effic,moderate_e,low_effici,unknown_ef,coaching_sessions,sde_projects,isde_projects,sce_projects,local_subsidy_projects,latitude,longitude,total subsidies
ittersumerbroek,2023,25,2.2,0.5,1.4,1.35,0.37,49,0,983,1008,2264,68,169,148,212,309,438,467,284,141,28,385,1426,453,0,0,629,99.52305246,0.476947536,5,0,1,621,2,0,183,443,3,0,2,0,41,0,0,52.47499835,6.119011604,41
ittersumerbroek,2024,0,0,0,0,0,0,0,0,982,1007,2226,65,168,130,200,317,413,462,290,150,31,363,1392,471,0,0,629,99.52305246,0.476947536,5,0,1,621,2,0,183,443,3,0,4,0,38,0,0,52.47499835,6.119011604,38
ittersumerbroek,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629,99.52305246,0.476947536,5,0,1,621,2,0,183,443,3,0,0,0,6,0,2,52.47499835,6.119011604,8
geren,2015,11,1,0.5,0.6,0.62,0.22,0,0,450,453,830,26,45,57,140,215,193,90,44,18,2,128,638,64,21400,19,330,100,0,1,0,0,283,46,0,260,70,0,0,0,0,0,0,0,52.49475804,6.110393964,0
geren,2016,10,0.9,0.5,0.6,0.64,0.2,0,15,450,453,827,24,44,52,132,221,194,93,44,20,3,120,640,67,22500,17,330,100,0,1,0,0,283,46,0,260,70,0,0,0,0,0,0,0,52.49475804,6.110393964,0
geren,2017,11,0.9,0.4,0.6,0.63,0.2,0,15,450,453,810,22,46,47,117,228,183,102,40,23,2,115,630,65,22800,15,330,100,0,1,0,0,283,46,0,260,70,0,0,0,0,0,0,0,52.49475804,6.110393964,0
geren,2018,11,0.9,0.4,0.6,0.68,0.21,0,20,450,453,805,20,45,45,124,218,182,99,45,25,2,110,623,72,22900,17,330,100,0,1,0,0,283,46,0,260,70,0,0,0,0,0,0,0,52.49475804,6.110393964,0
geren,2019,11,0.9,0.3,0.6,0.78,0.22,0,25,450,453,799,17,39,55,118,221,174,103,44,25,3,111,616,72,24400,18,330,100,0,1,0,0,283,46,0,260,70,0,0,0,0,0,0,0,52.49475804,6.110393964,0
geren,2020,11,0.9,0.3,0.6,0.79,0.22,0,50,450,453,808,17,39,51,120,229,179,86,55,29,3,107,614,87,26000,16,330,100,0,1,0,0,283,46,0,260,70,0,0,0,0,0,0,0,52.49475804,6.110393964,0
geren,2021,10,0.9,0.3,0.6,0.83,0.23,0,58,450,453,797,27,31,46,122,222,170,96,51,27,5,104,610,83,26100,17,330,100,0,1,0,0,283,46,0,260,70,0,0,0,0,0,0,0,52.49475804,6.110393964,0
geren,2022,10,0.9,0.2,0.6,2.26,0.5,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,100,0,1,0,0,283,46,0,260,70,0,0,0,0,6,2,0,52.49475804,6.110393964,8
geren,2023,8,0.8,0.2,0.5,1.35,0.37,5,0,450,453,804,29,42,37,124,227,173,88,59,22,3,108,612,84,0,0,330,100,0,1,0,0,283,46,0,260,70,0,0,0,0,3,6,0,52.49475804,6.110393964,9
geren,2024,0,0,0,0,0,0,0,0,450,453,796,31,43,32,118,226,172,85,60,23,6,106,601,89,0,0,330,100,0,1,0,0,283,46,0,260,70,0,0,0,0,2,0,0,52.49475804,6.110393964,2
geren,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,100,0,1,0,0,283,46,0,260,70,0,0,0,0,1,0,0,52.49475804,6.110393964,1
gerenlanden,2015,53,3.9,2.1,3,0.62,0.22,0,0,1205,1205,3217,155,361,312,265,507,789,489,257,66,16,828,2050,339,29000,4,650,99.07692308,0.923076923,27,1,543,59,6,0,187,446,16,1,0,0,0,0,0,52.48976331,6.115081333,0
gerenlanden,2016,52,3.8,1.9,3,0.64,0.2,0,170,1205,1205,3207,162,340,306,258,524,769,497,264,70,17,808,2048,351,30100,4,650,99.07692308,0.923076923,27,1,543,59,6,0,187,446,16,1,0,0,0,0,0,52.48976331,6.115081333,0
gerenlanden,2017,53,3.7,1.6,3,0.63,0.2,0,200,1205,1205,3183,158,341,292,266,521,731,497,288,70,19,791,2015,377,30500,4,650,99.07692308,0.923076923,27,1,543,59,6,0,187,446,16,1,0,0,0,0,0,52.48976331,6.115081333,0
gerenlanden,2018,52,3.5,1.5,2.9,0.68,0.21,0,250,1205,1205,3117,136,320,299,257,495,722,474,321,76,17,755,1948,414,30900,5,650,99.07692308,0.923076923,27,1,543,59,6,0,187,446,16,1,0,0,0,0,0,52.48976331,6.115081333,0
gerenlanden,2019,51,3.4,1.2,2.9,0.78,0.22,0,305,1205,1205,3093,130,333,279,260,490,692,477,333,85,14,742,1919,432,33700,4,650,99.07692308,0.923076923,27,1,543,59,6,0,187,446,16,1,0,2,0,0,0,52.48976331,6.115081333,2
gerenlanden,2020,50,3.4,1,2.8,0.79,0.22,0,392,1208,1208,3061,122,336,257,251,528,652,469,341,95,10,715,1900,446,33800,4,650,99.07692308,0.923076923,27,1,543,59,6,0,187,446,16,1,0,0,0,0,0,52.48976331,6.115081333,0
gerenlanden,2021,52,3.5,1,2.9,0.83,0.23,0,492,1222,1222,3067,126,319,249,269,536,617,478,354,100,19,694,1900,473,35300,3,650,99.07692308,0.923076923,27,1,543,59,6,0,187,446,16,1,0,0,33,0,0,52.48976331,6.115081333,33
gerenlanden,2022,44,3.1,0.8,2.5,2.26,0.5,12,571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,99.07692308,0.923076923,27,1,543,59,6,0,187,446,16,1,0,0,102,0,0,52.48976331,6.115081333,102
gerenlanden,2023,36,2.9,0.6,2,1.35,0.37,49,0,1222,1222,3025,140,268,243,269,536,589,459,363,137,21,651,1853,521,0,0,650,99.07692308,0.923076923,27,1,543,59,6,0,187,446,16,1,5,0,91,0,0,52.48976331,6.115081333,91
gerenlanden,2024,0,0,0,0,0,0,0,0,1222,1222,3004,146,278,227,242,553,564,447,376,148,23,651,1806,547,0,0,650,99.07692308,0.923076923,27,1,543,59,6,0,187,446,16,1,5,0,53,0,4,52.48976331,6.115081333,57
gerenlanden,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,99.07692308,0.923076923,27,1,543,59,6,0,187,446,16,1,0,0,2,0,1,52.48976331,6.115081333,3
gerenbroek,2015,46,3.7,2,2.6,0.62,0.22,0,0,1191,1191,3218,162,414,279,217,563,804,527,209,36,7,855,2111,252,29000,3,623,99.83948636,0.160513644,0,1,119,503,0,0,71,549,2,1,0,0,0,0,0,52.48484541,6.122048078,0
gerenbroek,2016,46,3.5,1.7,2.6,0.64,0.2,0,150,1192,1192,3198,157,395,286,213,562,762,545,232,40,6,838,2082,278,30300,4,623,99.83948636,0.160513644,0,1,119,503,0,0,71,549,2,1,0,0,0,0,0,52.48484541,6.122048078,0
gerenbroek,2017,45,3.4,1.5,2.6,0.63,0.2,0,165,1192,1192,3167,148,381,304,200,537,728,573,247,44,5,833,2038,296,30700,4,623,99.83948636,0.160513644,0,1,119,503,0,0,71,549,2,1,0,0,0,0,0,52.48484541,6.122048078,0
gerenbroek,2018,45,3.3,1.4,2.5,0.68,0.21,0,205,1192,1192,3157,146,372,300,199,530,711,580,265,49,5,818,2020,319,31300,3,623,99.83948636,0.160513644,0,1,119,503,0,0,71,549,2,1,0,0,0,0,0,52.48484541,6.122048078,0
gerenbroek,2019,44,3.2,1.2,2.5,0.78,0.22,12,280,1192,1192,3126,129,351,291,214,542,671,573,293,57,5,771,2000,355,32300,3,623,99.83948636,0.160513644,0,1,119,503,0,0,71,549,2,1,0,0,0,0,0,52.48484541,6.122048078,0
gerenbroek,2020,43,3.1,0.9,2.4,0.79,0.22,0,352,1192,1192,3096,137,322,303,206,532,646,554,327,64,5,762,1938,396,33500,3,623,99.83948636,0.160513644,0,1,119,503,0,0,71,549,2,1,0,0,0,0,0,52.48484541,6.122048078,0
gerenbroek,2021,43,3.2,1,2.4,0.83,0.23,0,440,1192,1192,3076,133,315,287,217,519,640,541,346,74,4,735,1917,424,34900,3,623,99.83948636,0.160513644,0,1,119,503,0,0,71,549,2,1,0,0,19,0,0,52.48484541,6.122048078,19
gerenbroek,2022,38,2.9,0.8,2.2,2.26,0.5,12,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623,99.83948636,0.160513644,0,1,119,503,0,0,71,549,2,1,0,0,91,0,0,52.48484541,6.122048078,91
gerenbroek,2023,31,2.8,0.6,1.8,1.35,0.37,48,0,1192,1192,3037,146,285,269,229,512,593,493,397,109,4,700,1827,510,0,0,623,99.83948636,0.160513644,0,1,119,503,0,0,71,549,2,1,6,0,67,0,0,52.48484541,6.122048078,67
gerenbroek,2024,0,0,0,0,0,0,0,0,1192,1192,3024,143,277,259,230,512,600,458,419,119,7,679,1800,545,0,0,623,99.83948636,0.160513644,0,1,119,503,0,0,71,549,2,1,1,0,63,0,7,52.48484541,6.122048078,70
gerenbroek,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623,99.83948636,0.160513644,0,1,119,503,0,0,71,549,2,1,0,0,2,0,2,52.48484541,6.122048078,4
oude mars,2015,1,0.1,0,0,0.62,0.22,0,0,14,14,75,2,13,4,2,8,27,18,1,0,0,19,55,1,0,.,18,100,0,0,0,0,0,0,0,11,0,0,7,0,0,0,0,0,52.48018378,6.131918953,0
oude mars,2016,1,0.1,0,0.1,0.64,0.2,0,10,14,14,72,1,13,4,2,5,27,17,3,0,0,18,51,3,0,-,18,100,0,0,0,0,0,0,0,11,0,0,7,0,0,0,0,0,52.48018378,6.131918953,0
oude mars,2017,1,0.1,0.1,0.1,0.63,0.2,1,10,18,18,92,2,17,8,5,4,34,19,3,0,0,27,62,3,0,-,18,100,0,0,0,0,0,0,0,11,0,0,7,0,0,0,0,0,52.48018378,6.131918953,0
oude mars,2018,1,0.1,0,0.1,0.68,0.21,2,15,22,22,101,0,20,13,2,5,37,22,2,0,0,33,66,2,0,-,18,100,0,0,0,0,0,0,0,11,0,0,7,0,0,0,0,0,52.48018378,6.131918953,0
oude mars,2019,2,0.1,0,0.1,0.78,0.22,4,20,25,25,125,1,23,16,5,4,41,30,5,0,0,40,80,5,0,-,18,100,0,0,0,0,0,0,0,11,0,0,7,0,0,0,0,0,52.48018378,6.131918953,0
oude mars,2020,2,0.2,0,0.1,0.79,0.22,7,19,29,29,129,1,23,16,6,3,40,34,6,0,0,40,83,6,0,-,18,100,0,0,0,0,0,0,0,11,0,0,7,0,0,0,0,0,52.48018378,6.131918953,0
oude mars,2021,1,0.2,0.1,0.1,0.83,0.23,7,22,29,29,130,0,21,15,8,2,41,35,8,0,0,36,86,8,0,-,18,100,0,0,0,0,0,0,0,11,0,0,7,0,0,0,0,0,52.48018378,6.131918953,0
oude mars,2022,1,0.2,0.1,0.1,2.26,0.5,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,100,0,0,0,0,0,0,0,11,0,0,7,0,0,0,0,0,52.48018378,6.131918953,0
oude mars,2023,2,0.3,0.1,0.1,1.35,0.37,0,0,54,54,203,5,19,35,11,16,53,47,16,1,0,59,127,17,0,0,18,100,0,0,0,0,0,0,0,11,0,0,7,0,0,3,0,0,52.48018378,6.131918953,3
oude mars,2024,0,0,0,0,0,0,0,0,76,76,267,13,24,38,20,27,67,57,19,2,0,75,171,21,0,0,18,100,0,0,0,0,0,0,0,11,0,0,7,0,0,1,0,0,52.48018378,6.131918953,1
oude mars,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,100,0,0,0,0,0,0,0,11,0,0,7,0,0,0,0,0,52.48018378,6.131918953,0
windesheim,2015,8,0.5,0.3,0.4,0.62,0.22,0,0,154,154,401,29,34,36,31,72,87,54,42,11,5,99,244,58,28100,6,78,98.71794872,1.282051282,11,5,26,19,15,0,32,30,16,0,0,0,0,0,0,52.44687608,6.130661372,0
windesheim,2016,8,0.5,0.2,0.4,0.64,0.2,0,20,153,153,386,25,32,31,36,67,79,54,42,15,5,88,236,62,29400,3,78,98.71794872,1.282051282,11,5,26,19,15,0,32,30,16,0,0,0,0,0,0,52.44687608,6.130661372,0
windesheim,2017,7,0.5,0.2,0.4,0.63,0.2,2,25,153,153,398,26,47,22,31,74,83,54,43,14,4,95,242,61,30600,3,78,98.71794872,1.282051282,11,5,26,19,15,0,32,30,16,0,0,0,0,0,0,52.44687608,6.130661372,0
windesheim,2018,7,0.5,0.2,0.4,0.68,0.21,3,35,154,154,404,23,49,22,32,77,80,62,41,15,3,94,251,59,31300,3,78,98.71794872,1.282051282,11,5,26,19,15,0,32,30,16,0,0,0,0,0,0,52.44687608,6.130661372,0
windesheim,2019,7,0.5,0.2,0.4,0.78,0.22,3,35,154,154,406,20,54,22,28,79,82,58,39,21,3,96,247,63,31300,3,78,98.71794872,1.282051282,11,5,26,19,15,0,32,30,16,0,0,0,0,0,0,52.44687608,6.130661372,0
windesheim,2020,7,0.5,0.1,0.4,0.79,0.22,5,45,155,155,393,20,53,17,32,74,79,58,37,23,0,90,243,60,33700,3,78,98.71794872,1.282051282,11,5,26,19,15,0,32,30,16,0,0,0,0,0,0,52.44687608,6.130661372,0
windesheim,2021,7,0.5,0.1,0.4,0.83,0.23,5,55,155,155,397,21,50,18,33,70,83,57,39,26,0,89,243,65,34900,3,78,98.71794872,1.282051282,11,5,26,19,15,0,32,30,16,0,0,0,3,0,0,52.44687608,6.130661372,3
windesheim,2022,6,0.5,0.1,0.4,2.26,0.5,8,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,98.71794872,1.282051282,11,5,26,19,15,0,32,30,16,0,0,0,7,0,0,52.44687608,6.130661372,7
windesheim,2023,5,0.4,0.1,0.3,1.35,0.37,12,0,156,156,406,20,51,23,26,69,82,64,42,27,2,94,241,71,0,0,78,98.71794872,1.282051282,11,5,26,19,15,0,32,30,16,0,0,0,9,0,0,52.44687608,6.130661372,9
windesheim,2024,0,0,0,0,0,0,0,0,156,156,389,18,48,24,19,68,74,58,48,30,2,90,219,80,0,0,78,98.71794872,1.282051282,11,5,26,19,15,0,32,30,16,0,0,0,3,0,1,52.44687608,6.130661372,4
windesheim,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,98.71794872,1.282051282,11,5,26,19,15,0,32,30,16,0,0,0,0,0,1,52.44687608,6.130661372,1
harculo en hoog-zuthem,2015,9,0.5,0.3,0.5,0.62,0.22,0,0,136,136,476,13,31,29,29,25,95,90,70,56,38,73,239,164,31300,8,55,100,0,28,6,5,3,9,0,20,18,16,1,0,1,0,0,0,52.45926805,6.1269402,1
harculo en hoog-zuthem,2016,9,0.5,0.3,0.5,0.64,0.2,0,25,136,136,480,12,35,35,20,34,102,94,66,50,32,82,250,148,34400,4,55,100,0,28,6,5,3,9,0,20,18,16,1,0,0,0,0,0,52.45926805,6.1269402,0
harculo en hoog-zuthem,2017,10,0.5,0.2,0.5,0.63,0.2,0,30,139,139,500,7,41,38,22,37,98,100,75,45,37,86,257,157,0,4,55,100,0,28,6,5,3,9,0,20,18,16,1,0,0,0,0,0,52.45926805,6.1269402,0
harculo en hoog-zuthem,2018,10,0.6,0.2,0.5,0.68,0.21,0,35,139,139,511,11,38,44,28,32,98,100,76,44,40,93,258,160,40600,7,55,100,0,28,6,5,3,9,0,20,18,16,1,0,0,0,0,0,52.45926805,6.1269402,0
harculo en hoog-zuthem,2019,9,0.6,0.2,0.5,0.78,0.22,0,40,139,139,502,11,36,43,23,34,95,98,77,49,36,90,250,162,41700,7,55,100,0,28,6,5,3,9,0,20,18,16,1,0,0,0,0,0,52.45926805,6.1269402,0
harculo en hoog-zuthem,2020,9,0.5,0.2,0.5,0.79,0.22,1,43,141,141,515,11,31,43,32,31,94,112,78,45,38,85,269,161,39800,4,55,100,0,28,6,5,3,9,0,20,18,16,1,0,1,0,0,0,52.45926805,6.1269402,1
harculo en hoog-zuthem,2021,9,0.6,0.2,0.5,0.83,0.23,1,49,141,141,509,9,33,34,37,25,87,114,86,45,39,76,263,170,42200,0,55,100,0,28,6,5,3,9,0,20,18,16,1,0,1,4,0,0,52.45926805,6.1269402,5
harculo en hoog-zuthem,2022,8,0.5,0.1,0.4,2.26,0.5,8,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,100,0,28,6,5,3,9,0,20,18,16,1,0,1,6,0,0,52.45926805,6.1269402,7
harculo en hoog-zuthem,2023,6,0.5,0.1,0.3,1.35,0.37,10,0,140,140,493,6,26,37,32,28,80,97,97,61,29,69,237,187,0,0,55,100,0,28,6,5,3,9,0,20,18,16,1,2,0,9,0,0,52.45926805,6.1269402,9
harculo en hoog-zuthem,2024,0,0,0,0,0,0,0,0,139,139,491,9,26,30,36,27,77,102,99,58,27,65,242,184,0,0,55,100,0,28,6,5,3,9,0,20,18,16,1,0,0,9,0,0,52.45926805,6.1269402,9
harculo en hoog-zuthem,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,100,0,28,6,5,3,9,0,20,18,16,1,0,0,0,0,0,52.45926805,6.1269402,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6323,,,,,6700
