postcode,wijknaam,buurtnaam,subsidiejaar,techniek,subcategorie,latitude,longitude,index_right,OBJECTID,BRTNR,OMSCHR,OFFICIËLE,SHAPEAREA,SHAPELEN,buurt_naam
8019XS,Wijk 14 Kamperpoort-Veerallee,Veerallee,2022.0,Glasisolatie,HR++ glas U <= 1,52.508124290909095,6.076439045454546,71,150,141,Veerallee,Veerallee,598495.377041683,3378.86492425106,Veerallee
8019XS,Wijk 14 Kamperpoort-Veerallee,Veerallee,2022.0,Glasisolatie,Panelen in kozijn U <= 0,52.508124290909095,6.076439045454546,71,150,141,Veerallee,Veerallee,598495.377041683,3378.86492425106,Veerallee
8019XS,Wijk 14 Kamperpoort-Veerallee,Veerallee,2022.0,Glasisolatie,Panelen in kozijn U <= 1,52.508124290909095,6.076439045454546,71,150,141,Veerallee,Veerallee,598495.377041683,3378.86492425106,Veerallee
8019XS,Wijk 14 Kamperpoort-Veerallee,Veerallee,2023.0,Warmtepomp,Lucht-water >= 3,52.508124290909095,6.076439045454546,71,150,141,Veerallee,Veerallee,598495.377041683,3378.86492425106,Veerallee
8019XS,Wijk 14 Kamperpoort-Veerallee,Veerallee,2024.0,Dakisolatie,Dakisolatie,52.508124290909095,6.076439045454546,71,150,141,Veerallee,Veerallee,598495.377041683,3378.86492425106,Veerallee
8019XS,Wijk 14 Kamperpoort-Veerallee,Veerallee,2024.0,Glasisolatie,HR++ glas U <= 1,52.508124290909095,6.076439045454546,71,150,141,Veerallee,Veerallee,598495.377041683,3378.86492425106,Veerallee
8019XS,Wijk 14 Kamperpoort-Veerallee,Veerallee,2024.0,Spouwmuurisolatie,Spouwmuurisolatie,52.508124290909095,6.076439045454546,71,150,141,Veerallee,Veerallee,598495.377041683,3378.86492425106,Veerallee
8019XT,Wijk 14 Kamperpoort-Veerallee,Veerallee,2021.0,Dakisolatie,Dakisolatie,52.506846384615386,6.074660723076923,71,150,141,Veerallee,Veerallee,598495.377041683,3378.86492425106,Veerallee
8019XT,Wijk 14 Kamperpoort-Veerallee,Veerallee,2021.0,Vloerisolatie,Vloerisolatie,52.506846384615386,6.074660723076923,71,150,141,Veerallee,Veerallee,598495.377041683,3378.86492425106,Veerallee
8019XT,Wijk 14 Kamperpoort-Veerallee,Veerallee,2022.0,Glasisolatie,HR++ glas U <= 1,52.506846384615386,6.074660723076923,71,150,141,Veerallee,Veerallee,598495.377041683,3378.86492425106,Veerallee
8019XT,Wijk 14 Kamperpoort-Veerallee,Veerallee,2022.0,Spouwmuurisolatie,Spouwmuurisolatie,52.506846384615386,6.074660723076923,71,150,141,Veerallee,Veerallee,598495.377041683,3378.86492425106,Veerallee
8019XT,Wijk 14 Kamperpoort-Veerallee,Veerallee,2022.0,Vloerisolatie,Vloerisolatie,52.506846384615386,6.074660723076923,71,150,141,Veerallee,Veerallee,598495.377041683,3378.86492425106,Veerallee
8019XW,Wijk 14 Kamperpoort-Veerallee,Veerallee,2022.0,Warmtepomp,Lucht-water >= 3,52.50785855,6.07637386875,71,150,141,Veerallee,Veerallee,598495.377041683,3378.86492425106,Veerallee
8019XX,Wijk 14 Kamperpoort-Veerallee,Veerallee,2021.0,Spouwmuurisolatie,Spouwmuurisolatie,52.50590600666666,6.07462862,71,150,141,Veerallee,Veerallee,598495.377041683,3378.86492425106,Veerallee
8019XX,Wijk 14 Kamperpoort-Veerallee,Veerallee,2021.0,Vloerisolatie,Vloerisolatie,52.50590600666666,6.07462862,71,150,141,Veerallee,Veerallee,598495.377041683,3378.86492425106,Veerallee
8019XX,Wijk 14 Kamperpoort-Veerallee,Veerallee,2022.0,Spouwmuurisolatie,Spouwmuurisolatie,52.50590600666666,6.07462862,71,150,141,Veerallee,Veerallee,598495.377041683,3378.86492425106,Veerallee
8019XX,Wijk 14 Kamperpoort-Veerallee,Veerallee,2022.0,Warmtepomp,Lucht-water >= 3,52.50590600666666,6.07462862,71,150,141,Veerallee,Veerallee,598495.377041683,3378.86492425106,Veerallee
8019XX,Wijk 14 Kamperpoort-Veerallee,Veerallee,2023.0,Glasisolatie,HR++ glas U <= 1,52.50590600666666,6.07462862,71,150,141,Veerallee,Veerallee,598495.377041683,3378.86492425106,Veerallee
8019XX,Wijk 14 Kamperpoort-Veerallee,Veerallee,2023.0,Vloerisolatie,Vloerisolatie,52.50590600666666,6.07462862,71,150,141,Veerallee,Veerallee,598495.377041683,3378.86492425106,Veerallee
8019XX,Wijk 14 Kamperpoort-Veerallee,Veerallee,2024.0,Dakisolatie,Dakisolatie,52.50590600666666,6.07462862,71,150,141,Veerallee,Veerallee,598495.377041683,3378.86492425106,Veerallee
8019XX,Wijk 14 Kamperpoort-Veerallee,Veerallee,2024.0,Warmtepomp,Lucht-water >= 3,52.50590600666666,6.07462862,71,150,141,Veerallee,Veerallee,598495.377041683,3378.86492425106,Veerallee
8019XZ,Wijk 14 Kamperpoort-Veerallee,Veerallee,2022.0,Dakisolatie,Dakisolatie,52.50616956111111,6.074782927777777,71,150,141,Veerallee,Veerallee,598495.377041683,3378.86492425106,Veerallee
8019XZ,Wijk 14 Kamperpoort-Veerallee,Veerallee,2022.0,Vloerisolatie,Vloerisolatie,52.50616956111111,6.074782927777777,71,150,141,Veerallee,Veerallee,598495.377041683,3378.86492425106,Veerallee
8019XZ,Wijk 14 Kamperpoort-Veerallee,Veerallee,2023.0,Dakisolatie,Dakisolatie,52.50616956111111,6.074782927777777,71,150,141,Veerallee,Veerallee,598495.377041683,3378.86492425106,Veerallee
8019XZ,Wijk 14 Kamperpoort-Veerallee,Veerallee,2023.0,Vloerisolatie,Vloerisolatie,52.50616956111111,6.074782927777777,71,150,141,Veerallee,Veerallee,598495.377041683,3378.86492425106,Veerallee
8019ZA,Wijk 14 Kamperpoort-Veerallee,Veerallee,2023.0,Warmtepomp,Lucht-water >= 3,52.50654161904762,6.073168819047619,71,150,141,Veerallee,Veerallee,598495.377041683,3378.86492425106,Veerallee
8019ZB,Wijk 14 Kamperpoort-Veerallee,Veerallee,2022.0,Spouwmuurisolatie,Spouwmuurisolatie,52.50663511578947,6.073721489473684,71,150,141,Veerallee,Veerallee,598495.377041683,3378.86492425106,Veerallee
8019ZB,Wijk 14 Kamperpoort-Veerallee,Veerallee,2022.0,Vloerisolatie,Vloerisolatie,52.50663511578947,6.073721489473684,71,150,141,Veerallee,Veerallee,598495.377041683,3378.86492425106,Veerallee
8019ZB,Wijk 14 Kamperpoort-Veerallee,Veerallee,2023.0,Warmtepomp,Lucht-water >= 3,52.50663511578947,6.073721489473684,71,150,141,Veerallee,Veerallee,598495.377041683,3378.86492425106,Veerallee
8019ZB,Wijk 14 Kamperpoort-Veerallee,Veerallee,2024.0,Warmtepomp,Lucht-water >= 3,52.50663511578947,6.073721489473684,71,150,141,Veerallee,Veerallee,598495.377041683,3378.86492425106,Veerallee
8019ZC,Wijk 14 Kamperpoort-Veerallee,Veerallee,2022.0,Dakisolatie,Dakisolatie,52.5058957125,6.0726435875,71,150,141,Veerallee,Veerallee,598495.377041683,3378.86492425106,Veerallee
8019ZC,Wijk 14 Kamperpoort-Veerallee,Veerallee,2022.0,Glasisolatie,HR++ glas U <= 1,52.5058957125,6.0726435875,71,150,141,Veerallee,Veerallee,598495.377041683,3378.86492425106,Veerallee
8019ZC,Wijk 14 Kamperpoort-Veerallee,Veerallee,2022.0,Vloerisolatie,Vloerisolatie,52.5058957125,6.0726435875,71,150,141,Veerallee,Veerallee,598495.377041683,3378.86492425106,Veerallee
8019ZD,Wijk 14 Kamperpoort-Veerallee,Veerallee,2022.0,Warmtepomp,Lucht-water >= 3,52.50629392727272,6.070772503030304,71,150,141,Veerallee,Veerallee,598495.377041683,3378.86492425106,Veerallee
8019ZD,Wijk 14 Kamperpoort-Veerallee,Veerallee,2024.0,Warmtepomp,Lucht-water >= 3,52.50629392727272,6.070772503030304,71,150,141,Veerallee,Veerallee,598495.377041683,3378.86492425106,Veerallee
8019ZG,Wijk 14 Kamperpoort-Veerallee,Veerallee,2022.0,Warmtepomp,Lucht-water < 1 kW,52.50715836521739,6.070969460869565,71,150,141,Veerallee,Veerallee,598495.377041683,3378.86492425106,Veerallee
8019ZG,Wijk 14 Kamperpoort-Veerallee,Veerallee,2022.0,Warmtepomp,Lucht-water > 10 kW en <= 70 kW,52.50715836521739,6.070969460869565,71,150,141,Veerallee,Veerallee,598495.377041683,3378.86492425106,Veerallee
8019ZJ,Wijk 14 Kamperpoort-Veerallee,Veerallee,2024.0,Warmtepomp,Lucht-water >= 3,52.506757319047615,6.0717755619047615,71,150,141,Veerallee,Veerallee,598495.377041683,3378.86492425106,Veerallee
8021AC,Wijk 11 Diezerpoort,Bagijneweide,2022.0,Dakisolatie,Dakisolatie,52.51326113125,6.104282945833334,36,115,114,Bagijneweide,Bagijneweide,145852.826976524,1560.9305282884,Bagijneweide
8021AC,Wijk 11 Diezerpoort,Bagijneweide,2022.0,Warmtepomp,Lucht-water < 1 kW,52.51326113125,6.104282945833334,36,115,114,Bagijneweide,Bagijneweide,145852.826976524,1560.9305282884,Bagijneweide
8021AC,Wijk 11 Diezerpoort,Bagijneweide,2024.0,Warmtepomp,Lucht-water < 1 kW,52.51326113125,6.104282945833334,36,115,114,Bagijneweide,Bagijneweide,145852.826976524,1560.9305282884,Bagijneweide
8021AD,Wijk 11 Diezerpoort,Bagijneweide,2024.0,Glasisolatie,HR++ glas U <= 1,52.51428015,6.103473175,36,115,114,Bagijneweide,Bagijneweide,145852.826976524,1560.9305282884,Bagijneweide
8021AD,Wijk 11 Diezerpoort,Bagijneweide,2024.0,Vloerisolatie,Bodemisolatie,52.51428015,6.103473175,36,115,114,Bagijneweide,Bagijneweide,145852.826976524,1560.9305282884,Bagijneweide
8021AE,Wijk 11 Diezerpoort,Bagijneweide,2022.0,Spouwmuurisolatie,Spouwmuurisolatie,52.51432476666667,6.104058083333333,36,115,114,Bagijneweide,Bagijneweide,145852.826976524,1560.9305282884,Bagijneweide
8021AE,Wijk 11 Diezerpoort,Bagijneweide,2022.0,Vloerisolatie,Vloerisolatie,52.51432476666667,6.104058083333333,36,115,114,Bagijneweide,Bagijneweide,145852.826976524,1560.9305282884,Bagijneweide
8021AG,Wijk 11 Diezerpoort,Bagijneweide,2021.0,Dakisolatie,Dakisolatie,52.51418584848485,6.102817054545454,36,115,114,Bagijneweide,Bagijneweide,145852.826976524,1560.9305282884,Bagijneweide
8021AG,Wijk 11 Diezerpoort,Bagijneweide,2021.0,Spouwmuurisolatie,Spouwmuurisolatie,52.51418584848485,6.102817054545454,36,115,114,Bagijneweide,Bagijneweide,145852.826976524,1560.9305282884,Bagijneweide
8021AG,Wijk 11 Diezerpoort,Bagijneweide,2021.0,Vloerisolatie,Vloerisolatie,52.51418584848485,6.102817054545454,36,115,114,Bagijneweide,Bagijneweide,145852.826976524,1560.9305282884,Bagijneweide
8021AG,Wijk 11 Diezerpoort,Bagijneweide,2021.0,Warmtepomp,Lucht-water < 1 kW,52.51418584848485,6.102817054545454,36,115,114,Bagijneweide,Bagijneweide,145852.826976524,1560.9305282884,Bagijneweide
8021AG,Wijk 11 Diezerpoort,Bagijneweide,2022.0,Glasisolatie,HR++ glas U <= 1,52.51418584848485,6.102817054545454,36,115,114,Bagijneweide,Bagijneweide,145852.826976524,1560.9305282884,Bagijneweide
8021AG,Wijk 11 Diezerpoort,Bagijneweide,2022.0,Spouwmuurisolatie,Spouwmuurisolatie,52.51418584848485,6.102817054545454,36,115,114,Bagijneweide,Bagijneweide,145852.826976524,1560.9305282884,Bagijneweide
8021AG,Wijk 11 Diezerpoort,Bagijneweide,2022.0,Vloerisolatie,Vloerisolatie,52.51418584848485,6.102817054545454,36,115,114,Bagijneweide,Bagijneweide,145852.826976524,1560.9305282884,Bagijneweide
8021AK,Wijk 11 Diezerpoort,Bagijneweide,2022.0,Glasisolatie,HR++ glas U <= 1,52.51462020666666,6.106074853333333,36,115,114,Bagijneweide,Bagijneweide,145852.826976524,1560.9305282884,Bagijneweide
8021AK,Wijk 11 Diezerpoort,Bagijneweide,2022.0,Vloerisolatie,Vloerisolatie,52.51462020666666,6.106074853333333,36,115,114,Bagijneweide,Bagijneweide,145852.826976524,1560.9305282884,Bagijneweide
8021AK,Wijk 11 Diezerpoort,Bagijneweide,2023.0,Gevelisolatie,Binnen- of buitengevelisolatie,52.51462020666666,6.106074853333333,36,115,114,Bagijneweide,Bagijneweide,145852.826976524,1560.9305282884,Bagijneweide
8021AK,Wijk 11 Diezerpoort,Bagijneweide,2023.0,Glasisolatie,HR++ glas U <= 1,52.51462020666666,6.106074853333333,36,115,114,Bagijneweide,Bagijneweide,145852.826976524,1560.9305282884,Bagijneweide
8021AK,Wijk 11 Diezerpoort,Bagijneweide,2023.0,Vloerisolatie,Vloerisolatie,52.51462020666666,6.106074853333333,36,115,114,Bagijneweide,Bagijneweide,145852.826976524,1560.9305282884,Bagijneweide
8021AK,Wijk 11 Diezerpoort,Bagijneweide,2024.0,Glasisolatie,HR++ glas U <= 1,52.51462020666666,6.106074853333333,36,115,114,Bagijneweide,Bagijneweide,145852.826976524,1560.9305282884,Bagijneweide
8021AL,Wijk 11 Diezerpoort,Bagijneweide,2023.0,Dakisolatie,Dakisolatie,52.51470063947368,6.106966218421053,36,115,114,Bagijneweide,Bagijneweide,145852.826976524,1560.9305282884,Bagijneweide
8021AP,Wijk 11 Diezerpoort,Bagijneweide,2022.0,Dakisolatie,Dakisolatie,52.51494796666667,6.1032439,36,115,114,Bagijneweide,Bagijneweide,145852.826976524,1560.9305282884,Bagijneweide
8021AP,Wijk 11 Diezerpoort,Bagijneweide,2022.0,Glasisolatie,HR++ glas U <= 1,52.51494796666667,6.1032439,36,115,114,Bagijneweide,Bagijneweide,145852.826976524,1560.9305282884,Bagijneweide
8021AP,Wijk 11 Diezerpoort,Bagijneweide,2022.0,Spouwmuurisolatie,Spouwmuurisolatie,52.51494796666667,6.1032439,36,115,114,Bagijneweide,Bagijneweide,145852.826976524,1560.9305282884,Bagijneweide
8021AP,Wijk 11 Diezerpoort,Bagijneweide,2022.0,Vloerisolatie,Bodemisolatie,52.51494796666667,6.1032439,36,115,114,Bagijneweide,Bagijneweide,145852.826976524,1560.9305282884,Bagijneweide
8021AP,Wijk 11 Diezerpoort,Bagijneweide,2024.0,Warmtepomp,Lucht-water >= 3,52.51494796666667,6.1032439,36,115,114,Bagijneweide,Bagijneweide,145852.826976524,1560.9305282884,Bagijneweide
8021AP,Wijk 11 Diezerpoort,Bagijneweide,2023.0,Warmtepomp,Lucht-water >= 3,52.51494796666667,6.1032439,36,115,114,Bagijneweide,Bagijneweide,145852.826976524,1560.9305282884,Bagijneweide
8021AS,Wijk 11 Diezerpoort,Bagijneweide,2024.0,Warmtepomp,Lucht-water >= 3,52.51578747105263,6.105789134210526,36,115,114,Bagijneweide,Bagijneweide,145852.826976524,1560.9305282884,Bagijneweide
8021AV,Wijk 11 Diezerpoort,Bagijneweide,2023.0,Warmtepomp,Lucht-water >= 3,52.51605225641026,6.106535051282052,36,115,114,Bagijneweide,Bagijneweide,145852.826976524,1560.9305282884,Bagijneweide
8021AZ,Wijk 11 Diezerpoort,Bagijneweide,2024.0,Warmtepomp,Lucht-water < 1 kW,52.51508495121952,6.107614453658536,36,115,114,Bagijneweide,Bagijneweide,145852.826976524,1560.9305282884,Bagijneweide
8021BT,Wijk 11 Diezerpoort,Dieze-Centrum,2024.0,Dakisolatie,Dakisolatie,52.516124289361706,6.101930814893617,19,98,113,Dieze-centrum,Dieze-Centrum,142069.783979418,1539.0731147399802,Dieze-Centrum
8021BV,Wijk 11 Diezerpoort,Dieze-Centrum,2023.0,Vloerisolatie,Vloerisolatie,52.51741826,6.1044848,19,98,113,Dieze-centrum,Dieze-Centrum,142069.783979418,1539.0731147399802,Dieze-Centrum
8021BV,Wijk 11 Diezerpoort,Dieze-Centrum,2024.0,Glasisolatie,HR++ glas U <= 1,52.51741826,6.1044848,19,98,113,Dieze-centrum,Dieze-Centrum,142069.783979418,1539.0731147399802,Dieze-Centrum
8021BW,Wijk 11 Diezerpoort,Dieze-Centrum,2022.0,Vloerisolatie,Vloerisolatie,52.51732132307692,6.104612553846153,19,98,113,Dieze-centrum,Dieze-Centrum,142069.783979418,1539.0731147399802,Dieze-Centrum
8021BW,Wijk 11 Diezerpoort,Dieze-Centrum,2023.0,Glasisolatie,HR++ glas U <= 1,52.51732132307692,6.104612553846153,19,98,113,Dieze-centrum,Dieze-Centrum,142069.783979418,1539.0731147399802,Dieze-Centrum
8021BW,Wijk 11 Diezerpoort,Dieze-Centrum,2023.0,Vloerisolatie,Vloerisolatie,52.51732132307692,6.104612553846153,19,98,113,Dieze-centrum,Dieze-Centrum,142069.783979418,1539.0731147399802,Dieze-Centrum
8021BZ,Wijk 11 Diezerpoort,Dieze-Centrum,2022.0,Spouwmuurisolatie,Spouwmuurisolatie,52.51719115757576,6.1035078121212125,19,98,113,Dieze-centrum,Dieze-Centrum,142069.783979418,1539.0731147399802,Dieze-Centrum
8021BZ,Wijk 11 Diezerpoort,Dieze-Centrum,2022.0,Vloerisolatie,Vloerisolatie,52.51719115757576,6.1035078121212125,19,98,113,Dieze-centrum,Dieze-Centrum,142069.783979418,1539.0731147399802,Dieze-Centrum
8021CB,Wijk 11 Diezerpoort,Dieze-Centrum,2022.0,Glasisolatie,HR++ glas U <= 1,52.517214046153846,6.101823192307692,19,98,113,Dieze-centrum,Dieze-Centrum,142069.783979418,1539.0731147399802,Dieze-Centrum
8021CB,Wijk 11 Diezerpoort,Dieze-Centrum,2022.0,Vloerisolatie,Vloerisolatie,52.517214046153846,6.101823192307692,19,98,113,Dieze-centrum,Dieze-Centrum,142069.783979418,1539.0731147399802,Dieze-Centrum
8021CB,Wijk 11 Diezerpoort,Dieze-Centrum,2023.0,Vloerisolatie,Vloerisolatie,52.517214046153846,6.101823192307692,19,98,113,Dieze-centrum,Dieze-Centrum,142069.783979418,1539.0731147399802,Dieze-Centrum
8021CB,Wijk 11 Diezerpoort,Dieze-Centrum,2024.0,Vloerisolatie,Vloerisolatie,52.517214046153846,6.101823192307692,19,98,113,Dieze-centrum,Dieze-Centrum,142069.783979418,1539.0731147399802,Dieze-Centrum
8021CC,Wijk 11 Diezerpoort,Dieze-Centrum,2022.0,Spouwmuurisolatie,Spouwmuurisolatie,52.51803717272728,6.102251112121213,19,98,113,Dieze-centrum,Dieze-Centrum,142069.783979418,1539.0731147399802,Dieze-Centrum
8021CC,Wijk 11 Diezerpoort,Dieze-Centrum,2022.0,Vloerisolatie,Vloerisolatie,52.51803717272728,6.102251112121213,19,98,113,Dieze-centrum,Dieze-Centrum,142069.783979418,1539.0731147399802,Dieze-Centrum
8021CD,Wijk 11 Diezerpoort,Dieze-Centrum,2022.0,Dakisolatie,Dakisolatie,52.517318012,6.102197836,19,98,113,Dieze-centrum,Dieze-Centrum,142069.783979418,1539.0731147399802,Dieze-Centrum
8021CD,Wijk 11 Diezerpoort,Dieze-Centrum,2022.0,Vloerisolatie,Bodemisolatie,52.517318012,6.102197836,19,98,113,Dieze-centrum,Dieze-Centrum,142069.783979418,1539.0731147399802,Dieze-Centrum
8021CE,Wijk 11 Diezerpoort,Dieze-Centrum,2021.0,Glasisolatie,HR++ glas U <= 1,52.51819002222222,6.102727859259259,19,98,113,Dieze-centrum,Dieze-Centrum,142069.783979418,1539.0731147399802,Dieze-Centrum
8021CE,Wijk 11 Diezerpoort,Dieze-Centrum,2021.0,Vloerisolatie,Vloerisolatie,52.51819002222222,6.102727859259259,19,98,113,Dieze-centrum,Dieze-Centrum,142069.783979418,1539.0731147399802,Dieze-Centrum
8021CR,Wijk 11 Diezerpoort,Dieze-Centrum,2022.0,Glasisolatie,HR++ glas U <= 1,52.51750482857143,6.101146757142858,19,98,113,Dieze-centrum,Dieze-Centrum,142069.783979418,1539.0731147399802,Dieze-Centrum
8021CR,Wijk 11 Diezerpoort,Dieze-Centrum,2022.0,Spouwmuurisolatie,Spouwmuurisolatie,52.51750482857143,6.101146757142858,19,98,113,Dieze-centrum,Dieze-Centrum,142069.783979418,1539.0731147399802,Dieze-Centrum
8021CR,Wijk 11 Diezerpoort,Dieze-Centrum,2022.0,Vloerisolatie,Vloerisolatie,52.51750482857143,6.101146757142858,19,98,113,Dieze-centrum,Dieze-Centrum,142069.783979418,1539.0731147399802,Dieze-Centrum
8021CR,Wijk 11 Diezerpoort,Dieze-Centrum,2023.0,Glasisolatie,HR++ glas U <= 1,52.51750482857143,6.101146757142858,19,98,113,Dieze-centrum,Dieze-Centrum,142069.783979418,1539.0731147399802,Dieze-Centrum
8021CR,Wijk 11 Diezerpoort,Dieze-Centrum,2023.0,Warmtepomp,Lucht-water >= 3,52.51750482857143,6.101146757142858,19,98,113,Dieze-centrum,Dieze-Centrum,142069.783979418,1539.0731147399802,Dieze-Centrum
8021CS,Wijk 11 Diezerpoort,Dieze-Centrum,2021.0,Warmtepomp,Lucht-water >= 3,52.515707916,6.100713292,19,98,113,Dieze-centrum,Dieze-Centrum,142069.783979418,1539.0731147399802,Dieze-Centrum
8021CT,Wijk 11 Diezerpoort,Dieze-Centrum,2024.0,Glasisolatie,Triple glas U <= 0,52.51651022666667,6.101175846666667,19,98,113,Dieze-centrum,Dieze-Centrum,142069.783979418,1539.0731147399802,Dieze-Centrum
8021DD,Wijk 11 Diezerpoort,Het Noorden,2021.0,Dakisolatie,Dakisolatie,52.51808838666667,6.092787333333334,30,109,110,Het noorden,Het Noorden,250575.999896122,2149.23921637447,Het Noorden
8021DD,Wijk 11 Diezerpoort,Het Noorden,2021.0,Vloerisolatie,Vloerisolatie,52.51808838666667,6.092787333333334,30,109,110,Het noorden,Het Noorden,250575.999896122,2149.23921637447,Het Noorden
8021DD,Wijk 11 Diezerpoort,Het Noorden,2023.0,Vloerisolatie,Vloerisolatie,52.51808838666667,6.092787333333334,30,109,110,Het noorden,Het Noorden,250575.999896122,2149.23921637447,Het Noorden
8021DG,Wijk 11 Diezerpoort,Het Noorden,2022.0,Glasisolatie,HR++ glas U <= 1,52.51996110909091,6.092282168181818,30,109,110,Het noorden,Het Noorden,250575.999896122,2149.23921637447,Het Noorden
8021DG,Wijk 11 Diezerpoort,Het Noorden,2022.0,Spouwmuurisolatie,Spouwmuurisolatie,52.51996110909091,6.092282168181818,30,109,110,Het noorden,Het Noorden,250575.999896122,2149.23921637447,Het Noorden
8021DG,Wijk 11 Diezerpoort,Het Noorden,2023.0,Vloerisolatie,Bodemisolatie,52.51996110909091,6.092282168181818,30,109,110,Het noorden,Het Noorden,250575.999896122,2149.23921637447,Het Noorden
8021DK,Wijk 11 Diezerpoort,Het Noorden,2023.0,Dakisolatie,Dakisolatie,52.516695075,6.09244319375,30,109,110,Het noorden,Het Noorden,250575.999896122,2149.23921637447,Het Noorden
8021DK,Wijk 11 Diezerpoort,Het Noorden,2023.0,Gevelisolatie,Binnen- of buitengevelisolatie,52.516695075,6.09244319375,30,109,110,Het noorden,Het Noorden,250575.999896122,2149.23921637447,Het Noorden
8021DK,Wijk 11 Diezerpoort,Het Noorden,2023.0,Glasisolatie,HR++ glas U <= 1,52.516695075,6.09244319375,30,109,110,Het noorden,Het Noorden,250575.999896122,2149.23921637447,Het Noorden
8021DK,Wijk 11 Diezerpoort,Het Noorden,2023.0,Vloerisolatie,Vloerisolatie,52.516695075,6.09244319375,30,109,110,Het noorden,Het Noorden,250575.999896122,2149.23921637447,Het Noorden
8021DL,Wijk 11 Diezerpoort,Het Noorden,2023.0,Dakisolatie,Dakisolatie,52.517603285,6.092198160000001,30,109,110,Het noorden,Het Noorden,250575.999896122,2149.23921637447,Het Noorden
8021DL,Wijk 11 Diezerpoort,Het Noorden,2023.0,Vloerisolatie,Vloerisolatie,52.517603285,6.092198160000001,30,109,110,Het noorden,Het Noorden,250575.999896122,2149.23921637447,Het Noorden
8021DL,Wijk 11 Diezerpoort,Het Noorden,2024.0,Dakisolatie,Dakisolatie,52.517603285,6.092198160000001,30,109,110,Het noorden,Het Noorden,250575.999896122,2149.23921637447,Het Noorden
8021DL,Wijk 11 Diezerpoort,Het Noorden,2024.0,Gevelisolatie,Binnen- of buitengevelisolatie,52.517603285,6.092198160000001,30,109,110,Het noorden,Het Noorden,250575.999896122,2149.23921637447,Het Noorden
8021DL,Wijk 11 Diezerpoort,Het Noorden,2024.0,Vloerisolatie,Vloerisolatie,52.517603285,6.092198160000001,30,109,110,Het noorden,Het Noorden,250575.999896122,2149.23921637447,Het Noorden
